Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,categoria_estado_nutricional,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2025,13,13,13109,200360,113326,13,Servicio de Salud Metropolitano Sur,Municipal,13109,La Cisterna,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Primario,Vigente en Operación Habitual,True,False,Obesidad,218,65,153,0,10,12,26,26,17,12,11,23,18,63,0,4,3,12,5,6,1,2,10,7,50,15,0,6,9,14,21,11,11,9,13,11,105,48,0.0,0.0
2025,13,13,13109,200360,113326,13,Servicio de Salud Metropolitano Sur,Municipal,13109,La Cisterna,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,220,89,131,0,11,11,15,18,14,16,13,17,17,88,0,8,5,3,6,5,7,5,7,8,54,35,0,3,6,12,12,9,9,8,10,9,78,53,0.0,0.0
2025,13,13,13111,113307,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Primario,Vigente en Operación Habitual,True,False,Bajo peso,272,124,148,0,20,9,4,5,3,2,2,2,3,222,0,14,4,4,1,1,1,0,1,3,29,95,0,6,5,0,4,2,1,2,1,0,21,127,0.0,0.0
2025,13,13,13111,113307,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Primario,Vigente en Operación Habitual,True,False,Normal,1524,731,793,0,112,93,82,55,56,49,56,102,150,769,0,43,40,33,17,25,34,37,47,97,373,358,0,69,53,49,38,31,15,19,55,53,382,411,0.0,0.0
2025,13,13,13111,113307,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Primario,Vigente en Operación Habitual,True,False,Obesidad,2358,776,1582,0,97,127,166,179,211,196,226,256,288,612,0,27,51,45,57,72,71,76,98,112,609,167,0,70,76,121,122,139,125,150,158,176,1137,445,0.0,0.0
2025,13,13,13111,113307,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13111,La Granja,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2077,883,1194,0,91,91,153,143,110,148,159,220,303,659,0,28,43,56,60,35,65,71,104,162,624,259,0,63,48,97,83,75,83,88,116,141,794,400,0.0,0.0
2025,13,13,13116,113308,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Primario,Vigente en Operación Habitual,True,False,Bajo peso,213,80,133,0,8,5,8,0,1,2,1,3,2,183,0,0,1,2,0,0,1,0,2,1,7,73,0,8,4,6,0,1,1,1,1,1,23,110,0.0,0.0
2025,13,13,13116,113308,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Primario,Vigente en Operación Habitual,True,False,Normal,1222,542,680,3,73,85,55,51,46,30,55,64,145,615,2,23,32,27,27,24,14,29,30,81,287,253,1,50,53,28,24,22,16,26,34,64,317,362,0.0,0.0
2025,13,13,13116,113308,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Primario,Vigente en Operación Habitual,True,False,Obesidad,1811,563,1248,3,77,119,159,149,147,131,155,223,274,374,1,16,32,48,41,47,52,52,86,90,464,98,2,61,87,111,108,100,79,103,137,184,970,276,0.0,0.0
2025,13,13,13116,113308,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1476,639,837,1,59,103,112,106,76,81,95,159,238,446,0,21,34,45,39,35,40,44,72,118,448,191,1,38,69,67,67,41,41,51,87,120,581,255,0.0,0.0
2025,13,13,13116,113309,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Primario,Vigente en Operación Habitual,True,False,Bajo peso,160,58,102,0,6,4,2,0,1,0,2,3,10,132,0,3,0,1,0,1,0,2,2,5,14,44,0,3,4,1,0,0,0,0,1,5,14,88,0.0,0.0
2025,13,13,13116,113309,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Primario,Vigente en Operación Habitual,True,False,Normal,1036,402,634,0,79,56,53,49,37,47,53,62,81,519,0,18,18,22,19,14,24,27,29,39,210,192,0,61,38,31,30,23,23,26,33,42,307,327,0.0,0.0
2025,13,13,13116,113309,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Primario,Vigente en Operación Habitual,True,False,Obesidad,2027,581,1446,0,115,134,154,174,153,165,205,264,236,427,0,25,23,35,40,44,55,73,91,94,480,101,0,90,111,119,134,109,110,132,173,142,1120,326,0.0,0.0
2025,13,13,13116,113309,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1439,578,861,0,71,66,95,95,89,68,118,170,198,469,0,22,19,22,36,30,30,55,93,92,399,179,0,49,47,73,59,59,38,63,77,106,571,290,0.0,0.0
2025,13,13,13116,113310,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Primario,Vigente en Operación Habitual,True,False,Bajo peso,265,98,167,0,10,1,1,1,3,2,2,4,1,240,0,4,0,1,0,1,2,0,1,0,9,89,0,6,1,0,1,2,0,2,3,1,16,151,0.0,0.0
2025,13,13,13116,113310,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Primario,Vigente en Operación Habitual,True,False,Normal,1210,554,656,0,83,65,60,63,51,51,47,60,130,600,0,31,33,29,31,26,28,27,35,55,295,259,0,52,32,31,32,25,23,20,25,75,315,341,0.0,0.0
2025,13,13,13116,113310,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Primario,Vigente en Operación Habitual,True,False,Obesidad,2063,638,1425,0,128,132,165,174,175,178,203,233,279,396,0,46,34,39,53,61,63,55,77,96,524,114,0,82,98,126,121,114,115,148,156,183,1143,282,0.0,0.0
2025,13,13,13116,113310,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1679,710,969,0,82,97,109,115,111,98,120,154,292,501,0,31,40,39,42,43,50,54,67,140,506,204,0,51,57,70,73,68,48,66,87,152,672,297,0.0,0.0
2025,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Bajo peso,69,27,42,0,12,2,2,3,2,1,2,2,3,40,0,3,1,0,2,0,1,2,0,2,11,16,0,9,1,2,1,2,0,0,2,1,18,24,0.0,0.0
2025,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Normal,668,293,375,0,52,45,59,60,45,24,37,54,45,247,0,21,18,22,28,23,11,18,23,20,184,109,0,31,27,37,32,22,13,19,31,25,237,138,0.0,0.0
2025,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Obesidad,1527,489,1038,0,69,101,130,142,136,151,197,168,171,262,0,20,24,34,42,41,53,79,59,70,422,67,0,49,77,96,100,95,98,118,109,101,843,195,0.0,0.0
2025,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1043,428,615,0,65,78,82,74,92,75,118,113,124,222,0,21,29,28,35,44,37,57,43,49,343,85,0,44,49,54,39,48,38,61,70,75,478,137,0.0,0.0
2025,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Bajo peso,172,68,104,17,6,1,1,2,3,1,1,2,3,135,8,3,1,0,0,2,0,0,0,2,8,52,9,3,0,1,2,1,1,1,2,1,12,83,0.0,0.0
2025,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Normal,1067,424,643,118,65,55,48,43,50,40,38,57,91,462,48,18,18,13,11,18,19,12,31,43,183,193,70,47,37,35,32,32,21,26,26,48,304,269,0.0,0.0
2025,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Obesidad,1639,457,1182,60,76,91,145,126,136,150,148,181,236,290,6,17,19,26,36,37,40,49,60,84,368,83,54,59,72,119,90,99,110,99,121,152,921,207,0.0,0.0
2025,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1315,489,826,43,60,82,91,90,94,112,99,112,183,349,9,17,22,21,32,34,50,46,45,92,359,121,34,43,60,70,58,60,62,53,67,91,564,228,0.0,0.0
2025,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Bajo peso,382,179,203,27,12,9,1,1,3,1,4,3,8,313,18,5,4,1,0,2,0,3,1,3,19,142,9,7,5,0,1,1,1,1,2,5,23,171,0.0,0.0
2025,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Normal,2509,1166,1343,213,150,135,116,86,83,71,92,94,173,1296,108,68,58,52,41,40,38,51,46,90,484,574,105,82,77,64,45,43,33,41,48,83,516,722,0.0,0.0
2025,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Obesidad,3187,1132,2055,119,138,203,264,243,263,243,306,301,359,748,60,37,64,86,99,108,104,106,114,134,852,220,59,101,139,178,144,155,139,200,187,225,1468,528,0.0,0.0
2025,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2997,1373,1624,90,141,169,206,193,201,179,222,279,364,953,43,63,85,91,96,97,99,101,138,181,951,379,47,78,84,115,97,104,80,121,141,183,1003,574,0.0,0.0
2025,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Bajo peso,275,125,150,9,6,3,5,2,2,1,3,3,5,236,5,1,1,2,2,0,1,2,1,3,13,107,4,5,2,3,0,2,0,1,2,2,17,129,0.0,0.0
2025,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Normal,1503,687,816,46,119,103,93,79,52,49,44,65,111,742,20,47,39,31,37,30,24,25,38,60,331,336,26,72,64,62,42,22,25,19,27,51,384,406,0.0,0.0
2025,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Obesidad,2454,814,1640,42,113,167,216,222,207,187,172,265,341,522,16,35,41,64,73,78,72,62,93,130,648,150,26,78,126,152,149,129,115,110,172,211,1242,372,0.0,0.0
2025,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2085,952,1133,28,127,125,158,173,166,140,152,163,293,560,13,44,48,56,72,80,65,83,86,162,696,243,15,83,77,102,101,86,75,69,77,131,801,317,0.0,0.0
2025,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Bajo peso,312,106,206,16,7,6,3,2,3,4,3,3,6,259,13,3,3,2,2,1,0,0,3,2,16,77,3,4,3,1,0,2,4,3,0,4,21,182,0.0,0.0
2025,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Normal,2092,862,1230,136,148,117,112,129,96,108,68,122,133,923,59,51,39,28,52,44,46,34,49,57,400,403,77,97,78,84,77,52,62,34,73,76,633,520,0.0,0.0
2025,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Obesidad,2529,858,1671,47,114,162,223,223,201,230,218,237,277,597,20,41,47,61,74,74,86,69,84,106,642,196,27,73,115,162,149,127,144,149,153,171,1243,401,0.0,0.0
2025,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2403,917,1486,47,144,161,185,186,210,151,194,195,288,642,20,56,54,56,82,75,45,79,74,121,642,255,27,88,107,129,104,135,106,115,121,167,1072,387,0.0,0.0
2025,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Bajo peso,67,30,37,2,1,2,0,1,1,0,1,1,2,56,2,1,0,0,1,1,0,0,1,1,5,23,0,0,2,0,0,0,0,1,0,1,4,33,0.0,0.0
2025,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Normal,285,124,161,10,14,15,13,3,10,3,6,13,24,174,3,3,10,4,1,4,1,5,6,9,43,78,7,11,5,9,2,6,2,1,7,15,58,96,0.0,0.0
2025,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Obesidad,393,127,266,7,21,30,34,28,33,26,28,28,43,115,5,7,5,13,9,5,9,7,9,22,86,36,2,14,25,21,19,28,17,21,19,21,185,79,0.0,0.0
2025,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,382,132,250,6,15,22,25,25,22,29,19,35,41,143,1,6,2,4,10,10,6,10,10,15,73,58,5,9,20,21,15,12,23,9,25,26,160,85,0.0,0.0
2025,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Bajo peso,183,68,115,5,9,2,3,2,2,3,2,4,0,151,1,3,2,0,1,2,2,1,1,0,12,55,4,6,0,3,1,0,1,1,3,0,15,96,0.0,0.0
2025,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Normal,1381,510,871,22,102,103,128,75,73,52,54,72,104,596,3,36,40,32,21,28,16,18,30,41,262,245,19,66,63,96,54,45,36,36,42,63,501,351,0.0,0.0
2025,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Obesidad,1727,552,1175,11,84,116,173,149,163,159,143,177,191,361,3,26,34,43,53,54,51,47,76,74,458,91,8,58,82,130,96,109,108,96,101,117,897,270,0.0,0.0
2025,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1650,591,1059,9,79,110,134,145,126,108,124,155,192,468,2,17,34,40,54,43,40,47,64,86,425,164,7,62,76,94,91,83,68,77,91,106,748,304,0.0,0.0
2025,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Bajo peso,142,70,72,0,9,4,3,0,3,0,0,2,5,116,0,5,2,2,0,1,0,0,2,4,16,54,0,4,2,1,0,2,0,0,0,1,10,62,0.0,0.0
2025,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Normal,917,367,550,2,88,57,60,57,61,46,61,47,60,378,1,39,23,18,15,23,22,24,22,27,213,153,1,49,34,42,42,38,24,37,25,33,324,225,0.0,0.0
2025,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Obesidad,1371,345,1026,1,72,101,120,127,154,121,155,146,140,234,1,15,20,27,33,37,36,35,40,39,282,62,0,57,81,93,94,117,85,120,106,101,854,172,0.0,0.0
2025,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1196,439,757,1,81,76,91,96,111,97,95,113,128,307,0,26,24,23,25,39,39,46,39,54,315,124,1,55,52,68,71,72,58,49,74,74,573,183,0.0,0.0
2025,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Bajo peso,292,108,184,0,10,7,1,2,2,2,2,1,2,263,0,2,2,0,1,0,1,1,0,1,8,100,0,8,5,1,1,2,1,1,1,1,21,163,0.0,0.0
2025,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Normal,1576,653,923,0,98,103,82,70,64,51,64,70,100,874,0,29,37,26,32,24,22,29,42,49,290,363,0,69,66,56,38,40,29,35,28,51,412,511,0.0,0.0
2025,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Obesidad,2017,583,1434,0,86,162,192,188,177,148,189,204,190,481,0,24,35,42,44,42,57,58,73,89,464,119,0,62,127,150,144,135,91,131,131,101,1072,362,0.0,0.0
2025,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1975,737,1238,0,98,140,148,154,147,115,143,171,182,677,0,26,42,50,41,54,37,68,72,100,490,247,0,72,98,98,113,93,78,75,99,82,808,430,0.0,0.0
2025,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Bajo peso,105,44,61,1,8,3,2,0,0,1,0,3,2,85,1,2,2,1,0,0,1,0,2,2,10,33,0,6,1,1,0,0,0,0,1,0,9,52,0.0,0.0
2025,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Normal,478,189,289,14,40,43,42,13,17,21,16,28,28,216,3,11,15,14,5,9,9,8,10,11,92,94,11,29,28,28,8,8,12,8,18,17,156,122,0.0,0.0
2025,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Obesidad,700,212,488,2,36,55,72,78,68,71,65,56,62,135,0,14,13,21,20,21,23,17,17,19,165,47,2,22,42,51,58,47,48,48,39,43,398,88,0.0,0.0
2025,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,598,250,348,7,36,41,43,64,72,48,38,41,48,160,5,17,14,21,23,35,19,15,12,23,179,66,2,19,27,22,41,37,29,23,29,25,252,94,0.0,0.0
