Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Colesterol elevado,3811,2009,3,67,93,123,117,166,197,211,167,658,20201,10899,77,713,813,866,796,730,653,623,473,3558,Mujer,18.432883750802826,3.896103896103896,9.396914446002805,11.439114391143912,14.203233256351039,14.698492462311558,22.73972602739726,30.16845329249617,33.86837881219903,35.30655391120507,18.49353569421023,18.86540270283649
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Glicemia alterada,3165,1706,7,74,69,94,90,105,95,109,85,731,20201,10899,77,713,813,866,796,730,653,623,473,3558,Mujer,15.652812184604093,9.090909090909092,10.37868162692847,8.487084870848708,10.854503464203233,11.306532663316583,14.383561643835616,14.548238897396631,17.49598715890851,17.970401691331926,20.54525014052839,15.667541210831146
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Presion arterial elevada,3240,1868,1,26,36,56,57,70,74,78,65,909,20201,10899,77,713,813,866,796,730,653,623,473,3558,Mujer,17.139187081383614,1.2987012987012987,3.6465638148667603,4.428044280442804,6.466512702078522,7.160804020100503,9.58904109589041,11.3323124042879,12.520064205457466,13.742071881606766,25.54806070826307,16.038809959902974
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tabaquismo,3699,1887,11,135,175,205,165,152,138,145,91,595,20201,10899,77,713,813,866,796,730,653,623,473,3558,Mujer,17.313515001376274,14.285714285714285,18.93408134642356,21.52521525215252,23.67205542725173,20.728643216080403,20.82191780821918,21.133231240428792,23.274478330658106,19.23890063424947,16.722878021360316,18.310974704222563
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Colesterol elevado,4084,2042,11,126,180,220,259,265,264,319,243,155,22398,11457,109,1085,1284,1358,1273,1070,823,743,495,2701,Mujer,17.823164877367546,10.091743119266056,11.612903225806452,14.018691588785046,16.200294550810014,20.34564021995287,24.766355140186917,32.077764277035236,42.934051144010766,49.09090909090909,5.738615327656423,18.233770872399322
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Glicemia alterada,2886,1443,17,111,131,171,224,227,161,179,126,96,22398,11457,109,1085,1284,1358,1273,1070,823,743,495,2701,Mujer,12.5949201361613,15.59633027522936,10.230414746543778,10.202492211838006,12.592047128129602,17.596229379418695,21.214953271028037,19.562575941676794,24.09152086137281,25.454545454545453,3.554239170677527,12.885079024912937
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Presion arterial elevada,451,226,2,14,7,20,31,34,36,27,33,21,22398,11457,109,1085,1284,1358,1273,1070,823,743,495,2701,Mujer,1.9725931744784848,1.834862385321101,1.2903225806451613,0.5451713395638629,1.4727540500736376,2.4351924587588374,3.177570093457944,4.374240583232078,3.6339165545087484,6.666666666666667,0.777489818585709,2.0135726404143224
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tabaquismo,2742,1371,8,156,190,243,215,206,129,100,75,49,22398,11457,109,1085,1284,1358,1273,1070,823,743,495,2701,Mujer,11.96648337261063,7.339449541284404,14.377880184331799,14.797507788161992,17.8939617083947,16.889238020424195,19.252336448598133,15.674362089914945,13.458950201884253,15.151515151515152,1.814142910033321,12.242164478971338
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Colesterol elevado,1054,539,2,30,34,45,58,43,45,46,59,153,15267,7843,31,928,995,1039,868,626,463,359,274,1841,Mujer,6.872370266479663,6.451612903225806,3.2327586206896552,3.4170854271356785,4.331087584215592,6.682027649769585,6.869009584664537,9.719222462203025,12.813370473537605,21.532846715328464,8.310700706137968,6.903779393463025
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Glicemia alterada,1467,762,0,29,32,57,64,50,49,64,48,312,15267,7843,31,928,995,1039,868,626,463,359,274,1841,Mujer,9.715670024225425,0.0,3.125,3.2160804020100504,5.48604427333975,7.373271889400922,7.987220447284344,10.583153347732182,17.827298050139277,17.51824817518248,16.94731124388919,9.608960503045786
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Presion arterial elevada,1955,1044,2,19,38,55,65,59,72,52,47,502,15267,7843,31,928,995,1039,868,626,463,359,274,1841,Mujer,13.311232946576565,6.451612903225806,2.0474137931034484,3.819095477386935,5.2935514918190565,7.4884792626728105,9.424920127795527,15.550755939524837,14.484679665738161,17.153284671532848,27.267789244975553,12.805397262068514
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tabaquismo,3626,1817,7,225,262,288,235,200,140,99,88,265,15267,7843,31,928,995,1039,868,626,463,359,274,1841,Mujer,23.16715542521994,22.58064516129032,24.245689655172413,26.331658291457288,27.718960538979786,27.07373271889401,31.948881789137378,30.237580993520517,27.57660167130919,32.11678832116788,14.394350896252037,23.75057313159101
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Colesterol elevado,19,10,0,0,0,0,0,0,0,1,0,8,1195,635,4,33,37,37,50,39,30,37,39,254,Mujer,1.574803149606299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,3.149606299212598,1.5899581589958158
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Glicemia alterada,101,51,0,1,4,5,4,4,4,4,6,18,1195,635,4,33,37,37,50,39,30,37,39,254,Mujer,8.031496062992126,0.0,3.0303030303030303,10.81081081081081,13.513513513513514,8.0,10.256410256410255,13.333333333333334,10.81081081081081,15.384615384615385,7.086614173228346,8.451882845188283
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Presion arterial elevada,143,74,1,2,2,1,4,6,5,7,11,30,1195,635,4,33,37,37,50,39,30,37,39,254,Mujer,11.653543307086615,25.0,6.0606060606060606,5.405405405405405,2.7027027027027026,8.0,15.384615384615385,16.666666666666664,18.91891891891892,28.205128205128204,11.811023622047244,11.96652719665272
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Tabaquismo,155,78,1,5,6,12,9,7,4,7,10,16,1195,635,4,33,37,37,50,39,30,37,39,254,Mujer,12.283464566929133,25.0,15.151515151515152,16.216216216216218,32.432432432432435,18.0,17.94871794871795,13.333333333333334,18.91891891891892,25.64102564102564,6.299212598425196,12.97071129707113
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Colesterol elevado,2030,1053,7,41,49,51,63,61,68,99,90,448,19604,10357,145,930,1041,994,766,685,582,511,451,3142,Mujer,10.167036786714299,4.827586206896552,4.408602150537634,4.707012487992316,5.1307847082494975,8.224543080939947,8.905109489051096,11.683848797250858,19.373776908023483,19.955654101995567,14.258434118395927,10.355029585798817
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Glicemia alterada,3385,1785,26,72,82,102,115,98,95,106,105,799,19604,10357,145,930,1041,994,766,685,582,511,451,3142,Mujer,17.234720478903157,17.93103448275862,7.741935483870968,7.877041306436119,10.261569416498995,15.013054830287206,14.306569343065693,16.323024054982817,20.743639921722114,23.28159645232816,25.42966263526416,17.266884309324627
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Presion arterial elevada,3154,1784,0,17,33,44,45,63,67,72,67,962,19604,10357,145,930,1041,994,766,685,582,511,451,3142,Mujer,17.225065173312736,0.0,1.827956989247312,3.170028818443804,4.426559356136821,5.87467362924282,9.197080291970803,11.512027491408935,14.090019569471623,14.855875831485587,30.61744112030554,16.088553356457865
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Tabaquismo,3631,1833,14,195,237,228,201,179,159,131,97,357,19604,10357,145,930,1041,994,766,685,582,511,451,3142,Mujer,17.69817514724341,9.655172413793103,20.967741935483872,22.76657060518732,22.937625754527165,26.240208877284594,26.13138686131387,27.31958762886598,25.63600782778865,21.507760532150776,11.362189688096754,18.521730259130788
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Colesterol elevado,3984,2048,7,98,156,139,159,183,178,243,196,577,25147,13419,73,1033,1118,1237,1081,899,798,902,728,3859,Mujer,15.261942022505403,9.58904109589041,9.486931268151016,13.953488372093023,11.236863379143088,14.708603145235893,20.355951056729698,22.305764411027567,26.940133037694014,26.923076923076923,14.952060119201866,15.84284407682825
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Glicemia alterada,4940,2594,22,175,208,225,208,213,201,239,170,685,25147,13419,73,1033,1118,1237,1081,899,798,902,728,3859,Mujer,19.330799612489756,30.136986301369863,16.940948693126813,18.6046511627907,18.189167340339534,19.241443108233117,23.692992213570633,25.18796992481203,26.496674057649667,23.35164835164835,17.7507126198497,19.644490396468765
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Presion arterial elevada,4364,2522,6,28,66,62,79,100,108,147,107,1139,25147,13419,73,1033,1118,1237,1081,899,798,902,728,3859,Mujer,18.794246963261045,8.21917808219178,2.7105517909002903,5.903398926654741,5.012126111560226,7.30804810360777,11.123470522803114,13.533834586466165,16.29711751662971,14.697802197802199,29.515418502202646,17.353958722710463
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Tabaquismo,4887,2477,12,220,258,297,260,191,196,216,161,599,25147,13419,73,1033,1118,1237,1081,899,798,902,728,3859,Mujer,18.458901557493107,16.43835616438356,21.297192642787994,23.076923076923077,24.00970088924818,24.0518038852914,21.245828698553947,24.561403508771928,23.946784922394677,22.115384615384613,15.522155998963463,19.433729669543087
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Colesterol elevado,10587,5427,54,231,305,399,397,415,450,536,534,1839,40679,21201,552,1578,1777,1896,1611,1470,1348,1332,1193,6721,Mujer,25.597849158058583,9.782608695652174,14.638783269961978,17.16375914462577,21.044303797468356,24.643078833022965,28.2312925170068,33.38278931750742,40.24024024024024,44.761106454316845,27.361999702425233,26.025713513114873
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Glicemia alterada,17598,9124,197,518,654,798,689,694,657,699,627,2941,40679,21201,552,1578,1777,1896,1611,1470,1348,1332,1193,6721,Mujer,43.035705862930996,35.688405797101446,32.826362484157166,36.80360157568936,42.08860759493671,42.76846679081316,47.21088435374149,48.738872403560826,52.47747747747747,52.55658005029338,43.75836929028418,43.260650458467516
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Presion arterial elevada,7039,3825,15,69,91,146,162,190,208,255,212,1866,40679,21201,552,1578,1777,1896,1611,1470,1348,1332,1193,6721,Mujer,18.04160181123532,2.717391304347826,4.3726235741444865,5.120990433314575,7.700421940928271,10.05586592178771,12.925170068027212,15.43026706231454,19.144144144144143,17.77032690695725,27.763725636066063,17.303768529216548
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Tabaquismo,8703,4384,60,369,487,487,447,405,349,337,311,1067,40679,21201,552,1578,1777,1896,1611,1470,1348,1332,1193,6721,Mujer,20.678269892929578,10.869565217391305,23.38403041825095,27.405740011254924,25.685654008438817,27.746741154562383,27.55102040816326,25.890207715133528,25.3003003003003,26.068734283319362,15.875613747954173,21.394331227414636
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Colesterol elevado,929,485,0,5,22,32,31,33,43,47,48,183,18035,9756,166,819,763,773,603,477,422,375,333,3548,Mujer,4.97129971299713,0.0,0.6105006105006106,2.8833551769331587,4.139715394566624,5.140961857379768,6.918238993710692,10.189573459715639,12.533333333333333,14.414414414414415,5.157835400225479,5.151095092874965
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Glicemia alterada,1046,554,0,18,23,33,32,25,37,40,33,251,18035,9756,166,819,763,773,603,477,422,375,333,3548,Mujer,5.678556785567856,0.0,2.197802197802198,3.014416775884666,4.269081500646831,5.306799336650083,5.2410901467505235,8.767772511848342,10.666666666666668,9.90990990990991,7.074408117249155,5.799833656778486
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Presion arterial elevada,2237,1254,1,36,43,53,51,64,65,67,56,547,18035,9756,166,819,763,773,603,477,422,375,333,3548,Mujer,12.853628536285363,0.6024096385542169,4.395604395604396,5.6356487549148095,6.85640362225097,8.45771144278607,13.417190775681343,15.402843601895736,17.866666666666667,16.816816816816818,15.417136414881623,12.403659550873302
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Tabaquismo,2696,1359,6,180,163,147,140,124,101,93,78,305,18035,9756,166,819,763,773,603,477,422,375,333,3548,Mujer,13.92988929889299,3.614457831325301,21.978021978021978,21.363040629095675,19.016817593790428,23.217247097844112,25.995807127882596,23.933649289099527,24.8,23.423423423423422,8.596392333709133,14.94871084003327
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Colesterol elevado,3009,1556,1,53,75,82,97,110,156,151,150,578,24165,12648,879,999,1132,996,917,883,804,645,519,3743,Mujer,12.30234029095509,0.11376564277588168,5.305305305305305,6.625441696113074,8.23293172690763,10.577971646673937,12.457531143827861,19.402985074626866,23.410852713178297,28.901734104046245,15.442158696232969,12.451893234016138
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Glicemia alterada,5715,2958,11,207,272,253,225,280,239,172,187,911,24165,12648,879,999,1132,996,917,883,804,645,519,3743,Mujer,23.387096774193548,1.2514220705346986,20.72072072072072,24.02826855123675,25.40160642570281,24.53653217011996,31.71007927519819,29.726368159203982,26.666666666666668,36.03082851637765,24.338765695965805,23.649906890130353
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Presion arterial elevada,3762,2096,3,24,42,67,64,100,87,94,80,1105,24165,12648,879,999,1132,996,917,883,804,645,519,3743,Mujer,16.57179000632511,0.3412969283276451,2.4024024024024024,3.7102473498233217,6.7269076305220885,6.9792802617230105,11.325028312570781,10.820895522388058,14.573643410852712,15.414258188824661,29.52177397809244,15.567970204841714
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Tabaquismo,4913,2477,7,197,284,285,276,249,227,181,158,572,24165,12648,879,999,1132,996,917,883,804,645,519,3743,Mujer,19.58412397216951,0.7963594994311717,19.71971971971972,25.08833922261484,28.614457831325304,30.09814612868048,28.199320498301244,28.233830845771145,28.06201550387597,30.443159922928707,15.281859471012558,20.33105731429754
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Colesterol elevado,1188,640,0,12,19,27,27,37,27,39,26,334,17485,9182,27,758,921,949,870,681,514,429,346,2808,Mujer,6.970159006752342,0.0,1.58311345646438,2.0629750271444083,2.845100105374078,3.103448275862069,5.4331864904552125,5.252918287937743,9.090909090909092,7.514450867052023,11.894586894586896,6.794395195882184
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Glicemia alterada,1874,1021,0,10,19,30,23,39,28,26,16,662,17485,9182,27,758,921,949,870,681,514,429,346,2808,Mujer,11.119581790459595,0.0,1.3192612137203166,2.0629750271444083,3.1612223393045316,2.6436781609195403,5.726872246696035,5.447470817120623,6.0606060606060606,4.624277456647398,23.575498575498578,10.717758078352874
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Presion arterial elevada,2696,1505,0,12,31,31,52,59,49,55,50,852,17485,9182,27,758,921,949,870,681,514,429,346,2808,Mujer,16.390764539316052,0.0,1.58311345646438,3.3659066232356136,3.2665964172813484,5.977011494252873,8.663729809104257,9.53307392996109,12.82051282051282,14.450867052023122,30.34188034188034,15.418930511867316
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Tabaquismo,3238,1630,4,136,198,230,219,196,136,120,79,290,17485,9182,27,758,921,949,870,681,514,429,346,2808,Mujer,17.75212372032237,14.814814814814813,17.941952506596305,21.49837133550489,24.236037934668072,25.17241379310345,28.781204111600587,26.459143968871597,27.972027972027973,22.832369942196532,10.327635327635328,18.51873034029168
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Colesterol elevado,94,50,0,0,0,2,3,2,1,2,2,32,1611,858,4,64,78,82,73,54,35,37,25,301,Mujer,5.827505827505827,0.0,0.0,0.0,2.4390243902439024,4.10958904109589,3.7037037037037033,2.857142857142857,5.405405405405405,8.0,10.631229235880399,5.8348851644941035
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Glicemia alterada,158,91,0,1,1,2,2,3,1,2,2,53,1611,858,4,64,78,82,73,54,35,37,25,301,Mujer,10.606060606060606,0.0,1.5625,1.282051282051282,2.4390243902439024,2.73972602739726,5.555555555555555,2.857142857142857,5.405405405405405,8.0,17.60797342192691,9.807572936064556
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Presion arterial elevada,252,142,0,4,2,1,3,3,7,1,4,85,1611,858,4,64,78,82,73,54,35,37,25,301,Mujer,16.55011655011655,0.0,6.25,2.564102564102564,1.2195121951219512,4.10958904109589,5.555555555555555,20.0,2.7027027027027026,16.0,28.23920265780731,15.64245810055866
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Tabaquismo,272,142,0,8,16,21,19,11,8,11,9,27,1611,858,4,64,78,82,73,54,35,37,25,301,Mujer,16.55011655011655,0.0,12.5,20.51282051282051,25.609756097560975,26.027397260273972,20.37037037037037,22.857142857142858,29.72972972972973,36.0,8.970099667774086,16.883923029174426
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Colesterol elevado,107,60,0,0,2,2,2,3,0,1,3,34,1843,983,5,40,66,89,86,63,39,42,40,390,Mujer,6.1037639877924725,0.0,0.0,3.0303030303030303,2.247191011235955,2.3255813953488373,4.761904761904762,0.0,2.380952380952381,7.5,8.717948717948717,5.805751492132393
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Glicemia alterada,193,103,1,3,3,12,6,5,3,5,6,46,1843,983,5,40,66,89,86,63,39,42,40,390,Mujer,10.478128179043743,20.0,7.5,4.545454545454546,13.48314606741573,6.976744186046512,7.936507936507936,7.6923076923076925,11.904761904761903,15.0,11.794871794871794,10.47205642973413
