Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,20_64,20_54,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2025,111300,<NA>,Santiago,CESFAM N° 1 Dr. Ramón Corbalán Melgarejo,Metropolitano Central,Servicio de Salud,3342,3337,4579,6405,6273,5235,4102,3427,3224,3029,7313,50266,39611,33358,11-300,111300,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111301,<NA>,Santiago,CESFAM Nº 5,Metropolitano Central,Servicio de Salud,1918,1700,1879,2308,2330,2102,1874,1697,1533,1518,4204,23063,16941,13890,11-301,111301,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Nº 5,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111302,<NA>,Estación Central,CESFAM Padre Vicente Irarrázabal,Metropolitano Central,Servicio de Salud,1549,1641,1921,2161,1988,1684,1316,1299,1266,1301,3018,19144,14577,12010,11-302,111302,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Vicente Irarrázabal,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2025,111303,<NA>,Pedro Aguirre Cerda,Centro De Salud Familiar Lo Valledor Norte,Metropolitano Sur,Municipal,1178,1178,1340,1499,1377,1118,923,882,889,1054,2631,14069,10260,8317,11-303,111303,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,111304,<NA>,Maipú,CESFAM Maipú,Metropolitano Central,Servicio de Salud,3703,3353,3483,3199,2998,2664,2479,2767,2967,3444,10641,41698,27354,20943,11-304,111304,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipú,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111305,<NA>,Cerrillos,CESFAM Dr. Norman Voulliéme,Metropolitano Central,Servicio de Salud,1998,1974,2272,2338,2171,1900,1659,1785,1711,1745,4514,24067,17555,14099,11-305,111305,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Norman Voulliéme,Servicio de Salud,Primario,13102,Cerrillos,Vigente en Operación Habitual,True,False
2025,111306,<NA>,Estación Central,CESFAM San Jos¿ De Chuchunco,Metropolitano Central,Servicio de Salud,1930,2009,2255,2232,1895,1681,1562,1849,1998,1798,5011,24220,17279,13483,11-306,111306,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San José de Chuchunco,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2025,111307,<NA>,Cerrillos,CESFAM Enfermera Sofía Pincheira,Metropolitano Central,Servicio de Salud,1718,1682,1767,1657,1490,1317,1290,1442,1504,1466,4451,19784,13615,10645,11-307,111307,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Enfermera Sofía Pincheira,Servicio de Salud,Primario,13102,Cerrillos,Vigente en Operación Habitual,True,False
2025,111308,<NA>,Maipú,CESFAM Dr. José Eduardo Ahués Salame,Metropolitano Central,Servicio de Salud,2452,2401,2374,2301,2057,2046,1751,1799,1897,2222,5933,27233,18848,14729,11-308,111308,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111309,<NA>,Maipú,CESFAM Dra. Ana María Juricic,Metropolitano Central,Servicio de Salud,2264,2372,2300,2115,1951,1740,1407,1492,1701,1830,3117,22289,16908,13377,11-309,111309,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Ana María Juricic,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111310,<NA>,Estación Central,CESFAM Las Mercedes,Metropolitano Central,Servicio de Salud,3008,2946,4862,6255,5140,3662,2560,2180,2080,2055,4451,39199,31740,27605,11-310,111310,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Las Mercedes,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2025,111351,<NA>,Maipú,Centro De Referencia De Salud De Maipú,Metropolitano Central,Servicio de Salud,15,26,44,36,35,26,36,26,15,15,47,321,259,229,11-351,111351,,13,11,Servicio de Salud Metropolitano Central,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud de Maipú,Servicio de Salud,Secundario,13119,Maipú,Vigente en Operación Habitual,False,False
2025,111370,<NA>,Santiago,Consultorio Padre Orellana,Metropolitano Central,Municipal,2781,2271,3484,4911,4669,3749,2857,2445,2386,2626,7414,39593,29398,24386,11-370,111370,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Orellana,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111372,<NA>,Santiago,Centro De Salud Familiar Arauco,Metropolitano Central,Municipal,1375,1406,1630,1963,1841,1565,1325,1200,1229,1231,3417,18182,13390,10930,11-372,111372,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arauco,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111376,<NA>,Santiago,Cesfam Matta Sur,Metropolitano Central,Municipal,2424,2080,2866,3556,3324,2468,2089,1848,1821,1875,5102,29453,21927,18231,11-376,111376,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Matta Sur,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111378,<NA>,Maipú,Centro De Salud Familiar Dr. Iván Insunza,Metropolitano Central,Municipal,2141,2587,2645,2523,2129,1672,1815,2326,2419,2339,4985,27581,20455,15697,11-378,111378,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Iván Insunza,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111379,<NA>,Maipú,Centro De Salud Familiar Clotario Blest,Metropolitano Central,Municipal,2400,2583,2999,3054,2627,2124,1933,2141,2393,3032,8037,33323,22886,17461,11-379,111379,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clotario Blest,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111380,<NA>,Maipú,Centro De Salud Familiar Dr. Carlos Godoy,Metropolitano Central,Municipal,3121,3369,3642,3422,2783,2519,2159,2566,3091,3106,4991,34769,26657,20460,11-380,111380,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Godoy,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111381,<NA>,Santiago,Centro De Salud Familiar Ignacio Domeyko,Metropolitano Central,Municipal,5041,5042,6182,7810,7741,6824,5853,5052,4280,4052,10047,67924,52836,44504,11-381,111381,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ignacio Domeyko,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2025,111382,<NA>,Maipú,Centro De Salud Familiar Presidenta Michelle Bachelet,Metropolitano Central,Municipal,2538,2743,3395,3384,3121,2445,2038,2227,2819,3636,9590,37936,25808,19353,11-382,111382,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidenta Michelle Bachelet,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111383,<NA>,Maipú,Centro De Salud Familiar Dr. Luis Ferrada,Metropolitano Central,Municipal,1634,2039,2689,2475,1973,1373,1180,1564,2458,2684,4916,24985,18435,13293,11-383,111383,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Luis Ferrada,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111400,<NA>,Maipú,Posta De Salud Rural Rinconada De Maipú,Metropolitano Central,Servicio de Salud,1,3,0,7,1,3,4,0,1,1,5,26,20,18,11-400,111400,,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rinconada de Maipú,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111704,<NA>,Maipú,CECOSF Futramapu,Metropolitano Central,Servicio de Salud,7,10,29,31,16,18,13,11,11,8,18,172,147,128,11-704,111704,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Futramapu,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111780,<NA>,Maipú,CECOSF Europa,Metropolitano Central,Servicio de Salud,13,9,13,11,15,11,10,9,14,8,23,136,100,78,11-780,111780,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Europa,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111781,<NA>,Estación Central,CECOSF Villa Francia,Metropolitano Central,Servicio de Salud,3,5,9,5,8,6,3,2,5,1,5,52,44,38,11-781,111781,111306,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Villa Francia,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2025,111782,<NA>,Maipú,Centro Comunitario De Salud Familiar El Abrazo,Metropolitano Central,Municipal,35,55,63,65,46,41,27,44,42,45,194,657,428,341,11-782,111782,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar El Abrazo,Municipal,Primario,13119,Maipú,Cerrado,True,False
2025,111783,<NA>,Maipú,Centro Comunitario De Salud Familiar Lo Errázuriz,Metropolitano Central,Municipal,104,121,139,145,159,137,105,74,110,200,891,2185,1190,880,11-783,111783,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Errázuriz,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111784,<NA>,Maipú,Centro Comunitario De Salud Familiar Bueras,Metropolitano Central,Municipal,109,80,79,83,94,74,88,79,79,93,283,1141,749,577,11-784,111784,111378,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bueras,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,112300,<NA>,Peñalolén,Centro De Referencia De Salud Cordillera Oriente,Metropolitano Oriente,Servicio de Salud,3,0,3,3,3,0,0,0,1,1,0,14,11,9,12-300,112300,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Cordillera Oriente,Servicio de Salud,Secundario,13122,Peñalolén,Vigente en Operación Habitual,False,False
2025,112301,<NA>,Providencia,Centro De Salud Familiar Dr. Hernán Alessandri,Metropolitano Oriente,Municipal,1130,1438,2007,2462,2579,2410,2128,2091,1949,2059,6986,27239,19123,15115,12-301,112301,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Hernán Alessandri,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112302,<NA>,Providencia,Centro De Salud Familiar Dr. Alfonso Leng,Metropolitano Oriente,Municipal,755,1013,1425,1683,1565,1309,1117,1168,1115,1227,3629,16006,11622,9280,12-302,112302,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alfonso Leng,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112303,<NA>,Providencia,Centro De Salud Familiar Aguilucho,Metropolitano Oriente,Municipal,760,889,1246,1582,1711,1711,1458,1508,1559,1804,7827,22055,13468,10105,12-303,112303,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aguilucho,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112304,<NA>,Las Condes,Centro De Salud Familiar Apoquindo,Metropolitano Oriente,Municipal,922,1220,1546,1804,1836,1745,1866,2260,2380,2679,10317,28575,17336,12277,12-304,112304,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Apoquindo,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2025,112306,<NA>,Las Condes,Centro De Salud Familiar Aníbal Ariztía,Metropolitano Oriente,Municipal,2502,2706,3089,3459,3432,3039,3204,3624,3880,4145,12875,45955,30578,22553,12-306,112306,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aníbal Ariztía,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2025,112307,<NA>,Lo Barnechea,Centro De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,2478,2522,2853,3185,3037,3069,3102,3393,3717,3388,6236,36980,28266,21161,12-307,112307,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Barnechea,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112309,<NA>,Vitacura,Centro De Salud Familiar Vitacura,Metropolitano Oriente,Municipal,811,629,800,1040,1005,1251,1517,1870,1989,1935,5410,18257,12036,8112,12-309,112309,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vitacura,Municipal,Primario,13132,Vitacura,Vigente en Operación Habitual,True,False
2025,112310,<NA>,Ñuñoa,Centro De Salud Familiar Rosita Renard,Metropolitano Oriente,Municipal,1976,2079,2880,3627,3442,3021,2670,2427,2621,3213,10765,38721,25980,20146,12-310,112310,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Rosita Renard,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2025,112311,<NA>,Ñuñoa,Centro De Salud Familiar Salvador Bustos,Metropolitano Oriente,Municipal,2236,2554,3192,3597,3435,3088,2910,2957,3027,3580,13046,43622,28340,21733,12-311,112311,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Salvador Bustos,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2025,112312,<NA>,Macul,Centro De Salud Familiar Félix De Amesti,Metropolitano Oriente,Municipal,2646,2953,3574,4093,3444,3256,3176,2986,2768,2648,8235,39779,28898,23482,12-312,112312,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Félix de Amesti,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112313,<NA>,Macul,Centro De Salud Familiar Santa Julia,Metropolitano Oriente,Municipal,2707,3121,3861,4315,3766,3263,2961,2854,3221,3131,6921,40121,30493,24141,12-313,112313,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Julia,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112314,<NA>,Peñalolén,Centro De Salud Familiar La Faena,Metropolitano Oriente,Municipal,2322,2463,3005,3346,2864,2403,2303,2683,2925,2305,5225,31844,24297,19067,12-314,112314,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Faena,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112315,<NA>,Peñalolén,Centro De Salud Familiar San Luis,Metropolitano Oriente,Municipal,1593,1672,1923,2001,1733,1641,1553,1608,1412,1283,3310,19729,14826,12131,12-315,112315,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Luis,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112316,<NA>,Peñalolén,Centro De Salud Familiar Carol Urzúa Ibáñez De Peñalolén,Metropolitano Oriente,Municipal,2726,3035,3571,3700,3193,2846,2957,3349,3201,2729,6806,38113,28581,22651,12-316,112316,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa Ibáñez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112317,<NA>,La Reina,Centro De Salud Familiar La Reina,Metropolitano Oriente,Municipal,430,570,774,894,823,749,789,813,805,838,2597,10082,7055,5412,12-317,112317,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ossandon,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112318,<NA>,Peñalolén,Centro De Salud Familiar Lo Hermida,Metropolitano Oriente,Municipal,1962,2114,2343,2538,2330,2047,1707,1872,1719,1571,3775,23978,18241,14951,12-318,112318,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Hermida,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112319,<NA>,Macul,Centro De Salud Familiar Padre Alberto Hurtado,Metropolitano Oriente,Municipal,2108,2388,3244,3604,3156,2658,2286,2292,2221,2278,6697,32932,24127,19628,12-319,112319,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Alberto Hurtado,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112320,<NA>,La Reina,Centro De Salud Familiar Juan Pablo Ii,Metropolitano Oriente,Municipal,1213,1547,1417,1479,1371,1100,1069,1164,1274,1114,2526,15274,11535,9147,12-320,112320,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( La Reina),Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112321,<NA>,Peñalolén,Centro De Salud Familiar Cardenal Silva Henríquez,Metropolitano Oriente,Municipal,1532,1637,2016,2168,1740,1452,1402,1557,1510,1311,2838,19163,14793,11972,12-321,112321,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112322,<NA>,Peñalolén,Centro De Salud Familiar Padre Gerardo Whelan,Metropolitano Oriente,Municipal,1745,1725,1958,2130,1795,1579,1646,1793,1314,1070,3050,19805,15010,12626,12-322,112322,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112323,<NA>,Macul,Centro Odontológico Macul,Metropolitano Oriente,Municipal,0,1,7,2,6,5,2,2,0,2,1,28,27,25,12-323,112323,,13,12,Servicio de Salud Metropolitano Oriente,Clínica Dental,Centro Odontológico Macul,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112407,<NA>,Lo Barnechea,Posta De Farellones,Metropolitano Oriente,Municipal,3,1,0,0,0,1,3,0,2,0,1,11,7,5,12-407,112407,,13,12,Servicio de Salud Metropolitano Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural de Farellones,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112707,<NA>,Lo Barnechea,Centro Comunitario De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,51,59,78,156,151,131,138,118,128,81,182,1273,1040,831,12-707,112707,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Cerro 18,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112716,<NA>,Peñalolén,Centro Comunitario De Salud Familiar General Carol Urzúa Ibáñez,Metropolitano Oriente,Municipal,15,14,24,28,20,19,12,16,15,17,33,213,165,133,12-716,112716,112316,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esperanza Andina,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112717,<NA>,La Reina,Centro Comunitario De Salud Familiar Dragones De La Reina,Metropolitano Oriente,Municipal,536,670,734,807,680,676,747,890,895,1012,4390,12037,7111,5204,12-717,112717,112317,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dragones de La Reina,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112799,<NA>,Lo Barnechea,Centro Comunitario De Salud Familiar Bicentenario,Metropolitano Oriente,Municipal,0,1,1,4,0,1,1,1,1,0,1,11,10,9,12-799,112799,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bicentenario,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,113181,<NA>,San Bernardo,Centro De Referencia De Salud El Pino,Metropolitano Sur,Servicio de Salud,3,3,1,2,2,6,1,2,1,2,1,24,20,17,13-181,113181,113180,13,13,Servicio de Salud Metropolitano Sur,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud El Pino,Servicio de Salud,Secundario,13401,San Bernardo,Cerrado,False,False
2025,113300,<NA>,San Miguel,Centro De Salud Familiar Barros Luco,Metropolitano Sur,Municipal,2684,2774,4043,5032,4669,3750,2990,2668,2867,3324,8965,43766,32117,25926,13-300,113300,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2025,113301,<NA>,San Joaquín,Centro De Salud Familiar San Joaquín,Metropolitano Sur,Municipal,1111,1268,1620,2041,1718,1392,1158,1211,1268,1348,3307,17442,13024,10408,13-301,113301,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,113302,<NA>,San Miguel,Centro De Salud Familiar Recreo,Metropolitano Sur,Municipal,2340,2641,3381,4024,3621,3020,2606,2402,2323,2375,6180,34913,26393,21695,13-302,113302,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2025,113303,<NA>,Pedro Aguirre Cerda,Centro De Salud Familiar Amador Neghme,Metropolitano Sur,Municipal,2022,2215,2843,3044,2672,2430,2056,2192,2158,2551,5970,30153,22161,17452,13-303,113303,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113304,<NA>,Pedro Aguirre Cerda,Consultorio Villa Sur,Metropolitano Sur,Municipal,40,81,88,89,69,51,42,51,31,43,72,657,545,471,13-304,113304,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Sur,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113305,<NA>,San Joaquín,Centro De Salud Familiar Arturo Baeza Goñi,Metropolitano Sur,Municipal,1199,1205,1411,1531,1434,1284,1062,1048,1048,1016,2401,14639,11039,8975,13-305,113305,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,113306,<NA>,Pedro Aguirre Cerda,Centro De Salud Familiar Padre Pierre Dubois,Metropolitano Sur,Municipal,1430,1595,1942,2334,2139,1948,1629,1671,1807,2084,3909,22488,17149,13258,13-306,113306,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113307,<NA>,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,Metropolitano Sur,Municipal,1770,1989,2351,2482,2120,1984,1752,1905,1889,2099,4703,25044,18571,14583,13-307,113307,,13,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2025,113308,<NA>,Lo Espejo,Centro De Salud Familiar Clara Estrella,Metropolitano Sur,Municipal,1532,1672,2309,2487,1996,1650,1221,1361,1654,2048,3849,21779,16398,12696,13-308,113308,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,113309,<NA>,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,Metropolitano Sur,Municipal,1702,1811,2095,2336,2028,1769,1541,1886,1755,1728,3912,22563,16949,13466,13-309,113309,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,113310,<NA>,Lo Espejo,Centro De Salud Familiar Mariela Salgado,Metropolitano Sur,Municipal,1633,1773,1951,2238,2148,1826,1309,1315,1540,2032,4126,21891,16132,12560,13-310,113310,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,113311,<NA>,La Cisterna,Centro De Salud Familiar Santa Anselma,Metropolitano Sur,Municipal,2412,2467,3003,3319,3150,2655,2244,2337,2282,2379,7067,33315,23836,19175,13-311,113311,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anselma,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2025,113312,<NA>,El Bosque,Centro De Salud Familiar Dr. Carlos Lorca,Metropolitano Sur,Municipal,2385,2724,2939,3040,2623,2401,2025,2237,2166,2080,5043,29663,22235,17989,13-312,113312,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
