Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_denominador,25_34_denominador,35_44_denominador,45_54_denominador,55_64_denominador,65_mas_denominador,total_15_mas_denominador,15_24_cobertura_pct,25_34_cobertura_pct,35_44_cobertura_pct,45_54_cobertura_pct,55_64_cobertura_pct,65_mas_cobertura_pct,total_15_mas_cobertura_pct
2023,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,149.0,323.0,435.0,639.0,544.0,2245.0,4335.0,1222.0,1583.0,2086.0,3204.0,3645.0,5102.0,16842.0,12.193126022913257,20.40429564118762,20.853307766059444,19.9438202247191,14.924554183813443,44.00235201881615,25.739223370146064
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,501.0,1008.0,800.0,621.0,522.0,2251.0,5703.0,5613.0,6299.0,5052.0,4779.0,4669.0,5582.0,31994.0,8.925708177445218,16.002540085727894,15.83531274742676,12.994350282485875,11.180124223602485,40.326048011465424,17.825217228230294
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,498.0,774.0,539.0,506.0,419.0,1925.0,4661.0,4081.0,4849.0,3640.0,3832.0,4074.0,4347.0,24823.0,12.202891448174467,15.962054031759127,14.807692307692308,13.204592901878915,10.284732449680902,44.28341384863124,18.77694074044233
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,272.0,671.0,622.0,436.0,358.0,1297.0,3656.0,3720.0,4441.0,3802.0,3179.0,3365.0,3419.0,21926.0,7.311827956989248,15.10920963746904,16.359810625986324,13.715004718464927,10.63893016344725,37.93506873354782,16.674267992337864
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,363.0,795.0,619.0,333.0,270.0,989.0,3369.0,3591.0,4203.0,3484.0,1999.0,2552.0,2201.0,18030.0,10.10860484544695,18.91506067094932,17.766934557979333,16.65832916458229,10.579937304075235,44.9341208541572,18.685524126455906
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,515.0,1099.0,778.0,566.0,347.0,1854.0,5159.0,4517.0,5421.0,4222.0,4009.0,3295.0,3788.0,25252.0,11.401372592428602,20.273012359343294,18.42728564661298,14.11823397355949,10.531107738998482,48.94403379091869,20.43006494535086
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,327.0,652.0,544.0,339.0,200.0,1566.0,3628.0,3478.0,3913.0,3632.0,3241.0,2654.0,3387.0,20305.0,9.401955146635997,16.66240736008178,14.977973568281937,10.459734649799444,7.5357950263752835,46.235606731620905,17.867520315193303
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,64.0,134.0,103.0,84.0,97.0,365.0,847.0,413.0,592.0,443.0,373.0,549.0,435.0,2805.0,15.49636803874092,22.635135135135133,23.25056433408578,22.5201072386059,17.66848816029144,83.9080459770115,30.19607843137255
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,64.0,140.0,109.0,62.0,86.0,466.0,927.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,6400.0,14000.0,5450.0,6200.0,4300.0,23300.0,10300.0
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,375.0,996.0,844.0,586.0,481.0,2594.0,5876.0,4299.0,5461.0,4728.0,4132.0,4311.0,6468.0,29399.0,8.722958827634333,18.23841787218458,17.85109983079526,14.181994191674734,11.157504059382974,40.10513296227582,19.987074390285382
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,292.0,807.0,643.0,482.0,336.0,2095.0,4655.0,3663.0,5079.0,4019.0,3392.0,3410.0,5435.0,24998.0,7.9716079716079715,15.888954518606024,15.999004727544166,14.209905660377359,9.853372434017595,38.546458141674336,18.621489719177532
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,64.0,177.0,159.0,91.0,124.0,318.0,933.0,306.0,414.0,359.0,263.0,310.0,441.0,2093.0,20.915032679738562,42.7536231884058,44.28969359331476,34.60076045627377,40.0,72.10884353741497,44.577161968466314
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,226.0,615.0,467.0,291.0,368.0,1090.0,3057.0,3277.0,4822.0,3158.0,2631.0,3863.0,3525.0,21276.0,6.896551724137931,12.754043965159683,14.787840405319821,11.060433295324971,9.526274915868497,30.921985815602838,14.368302312464747
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,268.0,624.0,360.0,317.0,250.0,987.0,2806.0,3400.0,4204.0,3310.0,3417.0,3397.0,3686.0,21414.0,7.882352941176471,14.843006660323502,10.876132930513595,9.277143693298214,7.359434795407712,26.77699403147043,13.103577099094052
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,161.0,400.0,280.0,178.0,301.0,1052.0,2372.0,3342.0,4170.0,3521.0,2564.0,3874.0,3710.0,21181.0,4.817474566128067,9.59232613908873,7.952286282306163,6.942277691107644,7.769747031491998,28.35579514824798,11.198715830225202
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,148.0,381.0,244.0,197.0,145.0,600.0,1715.0,2812.0,3454.0,2661.0,2387.0,2001.0,2283.0,15598.0,5.263157894736842,11.030689056166763,9.169485155956407,8.25303728529535,7.246376811594203,26.28120893561104,10.994999358892166
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,317.0,414.0,333.0,214.0,223.0,919.0,2420.0,2014.0,2416.0,1960.0,1427.0,1833.0,2119.0,11769.0,15.739821251241311,17.135761589403973,16.98979591836735,14.996496145760336,12.165848336061103,43.36951392166116,20.562494689438353
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,846.0,1000.0,776.0,625.0,580.0,2320.0,6147.0,4212.0,5573.0,4596.0,4251.0,4930.0,5686.0,29248.0,20.085470085470085,17.94365691727974,16.88424717145344,14.702422959303693,11.76470588235294,40.80196975026381,21.016821663019694
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,581.0,378.0,278.0,254.0,259.0,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,420.0,968.0,766.0,405.0,357.0,1646.0,4562.0,2999.0,4372.0,3788.0,3361.0,4142.0,3728.0,22390.0,14.004668222740912,22.140896614821592,20.221752903907074,12.049985123475155,8.619024625784645,44.15236051502146,20.375167485484592
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,665.0,811.0,701.0,516.0,537.0,2231.0,5461.0,3598.0,4442.0,3668.0,3222.0,3812.0,4806.0,23548.0,18.482490272373543,18.257541647906347,19.11123227917121,16.01489757914339,14.087093389296957,46.42114024136496,23.19092916595889
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,118.0,191.0,131.0,104.0,116.0,518.0,1178.0,508.0,647.0,499.0,458.0,647.0,833.0,3592.0,23.228346456692915,29.520865533230296,26.252505010020037,22.707423580786028,17.928902627511594,62.18487394957983,32.79510022271715
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,312.0,689.0,492.0,393.0,351.0,1391.0,3628.0,2059.0,3389.0,2558.0,2144.0,2493.0,3000.0,15643.0,15.15298688683827,20.33048096783712,19.23377638780297,18.330223880597014,14.079422382671481,46.36666666666667,23.19248226043598
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,137.0,326.0,266.0,224.0,171.0,844.0,1968.0,2182.0,2770.0,2460.0,2032.0,2050.0,2272.0,13766.0,6.278643446379468,11.768953068592056,10.8130081300813,11.023622047244094,8.341463414634147,37.147887323943664,14.29609182042714
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,359.0,731.0,577.0,432.0,343.0,1818.0,4260.0,3467.0,4462.0,3527.0,3326.0,3503.0,4218.0,22503.0,10.354773579463513,16.382787987449575,16.35951233342784,12.988574864702345,9.791607193833856,43.10099573257468,18.930809225436608
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,91.0,164.0,142.0,65.0,42.0,438.0,942.0,820.0,1139.0,995.0,810.0,866.0,1111.0,5741.0,11.097560975609756,14.398595258999123,14.271356783919597,8.024691358024691,4.849884526558892,39.423942394239425,16.408291238460198
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,53.0,88.0,72.0,46.0,47.0,200.0,506.0,330.0,466.0,401.0,337.0,373.0,468.0,2375.0,16.060606060606062,18.88412017167382,17.955112219451372,13.649851632047477,12.600536193029491,42.73504273504273,21.305263157894736
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,55.0,66.0,85.0,55.0,53.0,346.0,660.0,656.0,843.0,732.0,642.0,748.0,971.0,4592.0,8.384146341463415,7.829181494661921,11.612021857923498,8.566978193146417,7.0855614973262036,35.633367662203916,14.372822299651569
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,51.0,68.0,54.0,52.0,50.0,332.0,607.0,307.0,350.0,293.0,375.0,397.0,619.0,2341.0,16.612377850162865,19.428571428571427,18.43003412969283,13.866666666666665,12.594458438287154,53.63489499192246,25.929090132422044
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,79.0,114.0,100.0,79.0,77.0,625.0,1074.0,723.0,898.0,703.0,879.0,858.0,1372.0,5433.0,10.926694329183956,12.694877505567929,14.224751066856332,8.987485779294653,8.974358974358974,45.55393586005831,19.768083931529542
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200337,Centro Comunitario de Salud Familiar Martín Henríquez,Centro Comunitario de Salud Familiar (CECOSF),Municipal,51.0,154.0,118.0,111.0,99.0,346.0,879.0,617.0,849.0,697.0,636.0,703.0,819.0,4321.0,8.26580226904376,18.138987043580684,16.929698708751793,17.452830188679243,14.082503556187767,42.246642246642246,20.342513307104838
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113300,Centro de Salud Familiar Barros Luco,Centro de Salud Familiar (CESFAM),Municipal,449.0,1278.0,1018.0,702.0,768.0,3020.0,7235.0,4338.0,7017.0,6050.0,4455.0,5494.0,7902.0,35256.0,10.350391885661594,18.212911500641297,16.826446280991735,15.757575757575756,13.978886057517293,38.218172614527965,20.521329702745632
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113302,Centro de Salud Familiar Recreo,Centro de Salud Familiar (CESFAM),Municipal,564.0,1316.0,897.0,703.0,516.0,2709.0,6705.0,4588.0,6871.0,5691.0,4587.0,4604.0,5828.0,32169.0,12.292938099389712,19.152961723184397,15.761729045861886,15.325921081316766,11.207645525629887,46.48249828414551,20.843047654574278
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,80.0,210.0,199.0,133.0,132.0,630.0,1384.0,653.0,1118.0,903.0,663.0,810.0,1373.0,5520.0,12.251148545176111,18.783542039355993,22.03765227021041,20.060331825037707,16.296296296296298,45.884923525127455,25.072463768115945
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113313,Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,354.0,747.0,648.0,426.0,354.0,2053.0,4582.0,5183.0,5903.0,5211.0,4853.0,5215.0,6806.0,33171.0,6.8300212232297906,12.654582415720819,12.435233160621761,8.778075417267669,6.788111217641419,30.164560681751396,13.813270627958158
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113315,Centro de Salud Familiar Confraternidad,Centro de Salud Familiar (CESFAM),Municipal,350.0,764.0,596.0,407.0,212.0,1178.0,3507.0,3892.0,4218.0,3345.0,3058.0,2435.0,2771.0,19719.0,8.992805755395683,18.11284969179706,17.81763826606876,13.309352517985612,8.706365503080082,42.5117286178275,17.784877529286476
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113316,Centro de Salud Familiar Carol Urzúa,Centro de Salud Familiar (CESFAM),Municipal,457.0,938.0,773.0,494.0,410.0,1527.0,4599.0,4558.0,5475.0,4474.0,4208.0,4621.0,5009.0,28345.0,10.02632733655112,17.132420091324203,17.277603933839963,11.739543726235741,8.872538411599221,30.485126771810737,16.225083789028048
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,385.0,863.0,777.0,645.0,413.0,1672.0,4755.0,6240.0,6340.0,5214.0,5338.0,4804.0,4526.0,32462.0,6.169871794871796,13.61198738170347,14.902186421173763,12.083177219932558,8.597002497918401,36.942112240388866,14.647896001478653
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,476.0,986.0,714.0,473.0,324.0,1000.0,3973.0,5819.0,5966.0,4520.0,4287.0,4022.0,2638.0,27252.0,8.180099673483417,16.526986255447536,15.79646017699115,11.033356659668767,8.055693684733964,37.90750568612585,14.578746514017322
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,437.0,969.0,584.0,405.0,212.0,1929.0,4536.0,4100.0,4650.0,3773.0,4094.0,3407.0,4224.0,24248.0,10.658536585365853,20.838709677419352,15.47839915186854,9.892525647288714,6.222483122982095,45.66761363636363,18.706697459584294
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,155.0,609.0,565.0,426.0,261.0,750.0,2766.0,3566.0,3707.0,2967.0,2503.0,2277.0,1873.0,16893.0,4.3466068424004485,16.428378742918802,19.042804179305698,17.01957650819017,11.462450592885375,40.042712226374796,16.373645888829692
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,27.0,43.0,39.0,41.0,14.0,132.0,296.0,628.0,506.0,470.0,494.0,338.0,302.0,2738.0,4.2993630573248405,8.49802371541502,8.297872340425531,8.299595141700406,4.142011834319527,43.70860927152318,10.81081081081081
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,92.0,172.0,115.0,78.0,40.0,243.0,740.0,941.0,872.0,631.0,744.0,716.0,648.0,4552.0,9.77683315621679,19.724770642201836,18.225039619651348,10.483870967741936,5.58659217877095,37.5,16.25659050966608
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,106.0,145.0,145.0,84.0,36.0,439.0,955.0,609.0,564.0,564.0,540.0,511.0,591.0,3379.0,17.4055829228243,25.70921985815603,25.70921985815603,15.555555555555555,7.045009784735812,74.2808798646362,28.262799644865343
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,51.0,82.0,74.0,78.0,25.0,58.0,368.0,730.0,654.0,563.0,577.0,349.0,211.0,3084.0,6.986301369863014,12.538226299694188,13.143872113676732,13.518197573656845,7.163323782234957,27.488151658767773,11.932555123216602
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,159.0,379.0,378.0,249.0,169.0,623.0,1957.0,2100.0,2309.0,2137.0,1784.0,1539.0,1449.0,11318.0,7.571428571428572,16.41403204850585,17.688348151614413,13.957399103139013,10.981156595191683,42.99516908212561,17.291040819932853
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,132.0,308.0,236.0,179.0,110.0,534.0,1499.0,1468.0,1599.0,1344.0,1256.0,1157.0,1114.0,7938.0,8.991825613079019,19.262038774233897,17.559523809523807,14.251592356687897,9.507346585998272,47.93536804308797,18.88384983623079
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,518.0,1222.0,1100.0,610.0,354.0,2540.0,6344.0,5971.0,6956.0,6023.0,5028.0,4738.0,5140.0,33856.0,8.675263774912075,17.56756756756757,18.263323924954342,12.13206046141607,7.47150696496412,49.416342412451364,18.738185255198488
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,106.0,215.0,174.0,121.0,60.0,426.0,1102.0,838.0,1098.0,1051.0,937.0,798.0,829.0,5551.0,12.649164677804295,19.581056466302368,16.555661274976213,12.913553895410887,7.518796992481203,51.38721351025332,19.85227886867231
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,25.0,86.0,81.0,56.0,30.0,202.0,480.0,470.0,502.0,450.0,412.0,443.0,484.0,2761.0,5.319148936170213,17.131474103585656,18.0,13.592233009708737,6.772009029345373,41.735537190082646,17.3850054328142
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,72.0,163.0,130.0,99.0,80.0,298.0,842.0,706.0,880.0,818.0,736.0,682.0,559.0,4381.0,10.198300283286118,18.522727272727273,15.892420537897312,13.451086956521738,11.730205278592376,53.30948121645797,19.219356311344445
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,15.0,48.0,29.0,31.0,19.0,87.0,229.0,217.0,240.0,192.0,230.0,180.0,184.0,1243.0,6.912442396313365,20.0,15.104166666666666,13.478260869565217,10.555555555555555,47.28260869565217,18.42316975060338
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,32.0,84.0,87.0,98.0,52.0,161.0,514.0,491.0,476.0,442.0,470.0,401.0,317.0,2597.0,6.517311608961303,17.647058823529413,19.683257918552037,20.851063829787233,12.967581047381547,50.78864353312302,19.792067770504428
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,31.0,97.0,88.0,59.0,30.0,217.0,522.0,863.0,925.0,630.0,716.0,590.0,418.0,4142.0,3.5921205098493627,10.486486486486486,13.968253968253968,8.240223463687151,5.084745762711865,51.91387559808612,12.602607436021247
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,93.0,218.0,213.0,184.0,142.0,437.0,1287.0,1150.0,1278.0,1158.0,1113.0,1080.0,1086.0,6865.0,8.08695652173913,17.05790297339593,18.393782383419687,16.531895777178796,13.148148148148147,40.23941068139963,18.747268754552078
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,140.0,321.0,227.0,223.0,147.0,625.0,1683.0,1442.0,1670.0,1308.0,1282.0,1259.0,1365.0,8326.0,9.70873786407767,19.221556886227546,17.35474006116208,17.394695787831512,11.675933280381255,45.78754578754579,20.213788133557532
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113413,Posta de Salud Rural Santa Inés,Posta de Salud Rural (PSR),Municipal,0.0,0.0,1.0,0.0,0.0,78.0,79.0,11.0,11.0,17.0,7.0,7.0,4.0,57.0,0.0,0.0,5.88235294117647,0.0,0.0,1950.0,138.5964912280702
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,501.0,1207.0,997.0,668.0,516.0,1636.0,5525.0,5762.0,6527.0,5614.0,4937.0,4323.0,4044.0,31207.0,8.694897604998264,18.492416117665083,17.759173494834343,13.530484099655663,11.93615544760583,40.454995054401586,17.704361201012595
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113319,Centro de Salud Familiar Dr. Raúl Moya,Centro de Salud Familiar (CESFAM),Municipal,131.0,310.0,277.0,183.0,159.0,594.0,1654.0,1649.0,1923.0,1807.0,1664.0,1673.0,1780.0,10496.0,7.944208611279563,16.120644825793033,15.329275041505259,10.997596153846153,9.503885236102809,33.37078651685393,15.758384146341465
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113408,Posta de Salud Rural Pintué,Posta de Salud Rural (PSR),Municipal,28.0,47.0,53.0,39.0,37.0,226.0,430.0,326.0,368.0,301.0,290.0,376.0,433.0,2094.0,8.588957055214724,12.771739130434783,17.60797342192691,13.448275862068964,9.840425531914894,52.19399538106235,20.534861509073544
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113409,Posta de Salud Rural Huelquén,Posta de Salud Rural (PSR),Municipal,125.0,296.0,241.0,154.0,117.0,418.0,1351.0,1040.0,1284.0,1093.0,1018.0,962.0,1025.0,6422.0,12.01923076923077,23.05295950155763,22.049405306495885,15.12770137524558,12.162162162162163,40.78048780487805,21.037060105886017
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113410,Posta de Salud Rural Rangue,Posta de Salud Rural (PSR),Municipal,12.0,31.0,28.0,17.0,12.0,102.0,202.0,179.0,162.0,146.0,158.0,134.0,153.0,932.0,6.70391061452514,19.1358024691358,19.17808219178082,10.759493670886076,8.955223880597014,66.66666666666666,21.67381974248927
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113411,Posta de Salud Rural Abrantes,Posta de Salud Rural (PSR),Municipal,43.0,89.0,67.0,46.0,26.0,227.0,498.0,377.0,365.0,369.0,375.0,383.0,453.0,2322.0,11.405835543766578,24.383561643835616,18.157181571815716,12.266666666666666,6.7885117493472595,50.11037527593819,21.44702842377261
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113412,Posta de Salud Rural Chada,Posta de Salud Rural (PSR),Municipal,27.0,80.0,53.0,54.0,43.0,167.0,424.0,245.0,268.0,253.0,261.0,254.0,268.0,1549.0,11.020408163265307,29.850746268656714,20.948616600790515,20.689655172413794,16.92913385826772,62.31343283582089,27.372498386055522
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114302,Centro de Salud Familiar Los Castaños,Centro de Salud Familiar (CESFAM),Municipal,235.0,380.0,260.0,169.0,124.0,1103.0,2271.0,3723.0,4493.0,3828.0,4032.0,3383.0,4227.0,23686.0,6.31211388665055,8.457600712219007,6.792058516196447,4.191468253968254,3.6653857522908657,26.094156612254555,9.58794224436376
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114303,Centro de Salud Familiar Bellavista,Centro de Salud Familiar (CESFAM),Municipal,149.0,383.0,229.0,173.0,178.0,3090.0,4202.0,5093.0,7066.0,5694.0,5251.0,5710.0,9332.0,38146.0,2.925584135087375,5.420322671950184,4.0217773094485425,3.2946105503713583,3.1173380035026272,33.11187312473211,11.01557175064227
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114304,Centro de Salud Familiar Villa O'Higgins,Centro de Salud Familiar (CESFAM),Municipal,264.0,469.0,270.0,209.0,143.0,1606.0,2961.0,4226.0,5273.0,4127.0,4649.0,4275.0,4774.0,27324.0,6.247042120208235,8.894367532713824,6.542282529682578,4.495590449559045,3.345029239766082,33.6405529953917,10.836627140974967
